"Time","Cloudflare (prom_tmp)","In-app"
1777885680000,undefined,104.71993440284817
1777885740000,undefined,5.454347114650377
1777885800000,24,27.272033081291244
1777885860000,542,722.378162648125
1777885920000,0,5.4544462827948585
1777885980000,0,5.454347114650377
1777886040000,0,5.454247950111812
1777886100000,21.5,40.35953101014163
1777886160000,109,89.45129268026618
1777886220000,0,5.4544462827948585
1777886280000,7,5.454247950111812
1777886340000,0,5.454247950111812
1777886400000,6,5.454347114650377
1777886460000,989,652.156149412002
1777886520000,2,5.454545454545454
1777886580000,undefined,5.454347114650377
1777886640000,64,79.6334678738955
1777886700000,0,5.454247950111812
1777886760000,76,94.90704798256819
1777886820000,4,5.454148789178969
1777886880000,0,5.454247950111812
1777886940000,0,5.454148789178969
1777887000000,undefined,5.4544462827948585
1777887060000,undefined,654.3430962370114
1777887120000,undefined,61.08757704125229
1777887180000,undefined,5.454049631851651
1777887240000,undefined,5.45404963185165
1777887300000,undefined,14.181143834829276
1777887360000,undefined,5.454347114650377
1777887420000,undefined,5.454148789178969
1777887480000,undefined,5.4544462827948585
1777887540000,undefined,5.454347114650377
1777887600000,0,5.454247950111812
1777887660000,86,619.8390696792526
1777887720000,0,5.4544462827948585
1777887780000,0,5.454247950111812
1777887840000,0,5.4544462827948585
1777887900000,6,5.45404963185165
1777887960000,0,5.454347114650377
1777888020000,6,5.454148789178969
1777888080000,0,5.4544462827948585
1777888140000,6,5.454148789178969
1777888200000,7,5.454347114650377
1777888260000,0,752.370022060205
1777888320000,0,5.454049631851651
1777888380000,76.5,78.5414880908022
1777888440000,4,5.4544462827948585
1777888500000,0,5.4544462827948585
1777888560000,6,5.453851328012799
1777888620000,4,5.454347114650377
1777888680000,158,76.35114254031159
1777888740000,0,5.4544462827948585
1777888800000,6,5.4544462827948585
1777888860000,38,473.1366887268716
1777888920000,6,5.454247950111812
1777888980000,6,5.454247950111812
1777889040000,6,5.454148789178969
1777889100000,undefined,5.454247950111812
1777889160000,4,5.454347114650377
1777889220000,0,5.454247950111812
1777889280000,0,5.454347114650377
1777889340000,0,5.454347114650377
1777889400000,18,17.454128936799066
1777889460000,942,659.5332592850168
1777889520000,0,5.454347114650377
1777889580000,4,5.454347114650377
1777889640000,0,5.4544462827948585
1777889700000,4,5.4544462827948585
1777889760000,0,5.454049631851651
1777889820000,0,5.4544462827948585
1777889880000,104,79.63368604381336
1777889940000,undefined,5.4544462827948585
1777890000000,undefined,5.454347114650377
1777890060000,undefined,539.4676420680084
1777890120000,undefined,5.454347114650377
1777890180000,undefined,40.36250584173874
1777890240000,undefined,206.16125271258076
1777890300000,undefined,123.2704859911638
1777890360000,undefined,5.454347114650377
1777890420000,undefined,5.4544462827948585
1777890480000,undefined,5.4544462827948585
1777890540000,undefined,5.454148789178969
1777890600000,undefined,5.453950478129659
1777890660000,undefined,756.110760535518
1777890720000,undefined,62.18068762386138
1777890780000,undefined,10.908793397445235
1777890840000,undefined,5.4544462827948585
1777890900000,undefined,5.4544462827948585
1777890960000,undefined,5.454148789178969
1777891020000,undefined,5.454347114650377
1777891080000,undefined,5.454247950111812
1777891140000,0,5.45404963185165
1777891200000,156,140.72275063824247
1777891260000,218,651.6810914184596
1777891320000,6,5.454347114650377
1777891380000,6,5.45404963185165
1777891440000,0,5.454148789178969
1777891500000,0,5.454347114650377
1777891560000,4,5.454347114650377
1777891620000,0,5.453950478129659
1777891680000,undefined,5.4544462827948585
1777891740000,undefined,79.62849005274975
1777891800000,2,5.454347114650377
1777891860000,128,600.4366896870561
1777891920000,0,5.454545454545454
1777891980000,0,5.4544462827948585
1777892040000,0,5.454148789178969
1777892100000,6,5.454347114650377
1777892160000,0,5.453950478129659
1777892220000,2,5.454148789178969
1777892280000,0,5.454148789178969
1777892340000,0,5.453950478129659
1777892400000,77.5,62.17680042154132
1777892460000,582,590.4847926211427
1777892520000,0,5.454347114650377
1777892580000,0,5.453851328012799
1777892640000,84,5.454347114650377
1777892700000,112,109.08852900495395
1777892760000,10,10.908694243724423
1777892820000,8,28.362605010605627
1777892880000,22,66.54315380050797
1777892940000,68,83.99970249556635
1777893000000,undefined,10.908793397445233
1777893060000,undefined,732.7503779021501
1777893120000,undefined,112.92148628279486
1777893180000,undefined,40.35943184920879
1777893240000,undefined,81.81669424192287
1777893300000,undefined,5.454148789178969
1777893360000,undefined,5.4544462827948585
1777893420000,undefined,5.454347114650377
1777893480000,undefined,5.454347114650377
1777893540000,undefined,25.089540570514338
1777893600000,36,172.35736882295188
1777893660000,1026,682.2722014654013
1777893720000,30,79.63428106421918
1777893780000,4,5.454347114650377
1777893840000,6,5.4544462827948585
1777893900000,undefined,5.4544462827948585
1777893960000,0,22.908158716993018
1777894020000,50,77.45032089158774
1777894080000,316,482.17305139906546
1777894140000,0,10.908892565589717
1777894200000,10,10.908595071973828
1777894260000,724,832.6929076410377
1777894320000,173,141.81701159152476
1777894380000,13.5,10.908793397445233
1777894440000,0,5.454247950111812
1777894500000,undefined,5.4544462827948585
1777894560000,undefined,5.454247950111812
1777894620000,undefined,5.454247950111812
1777894680000,undefined,5.454347114650377
1777894740000,undefined,5.454148789178969
1777894800000,undefined,94.90736532063053
1777894860000,undefined,721.7823684107245
1777894920000,undefined,7.635530669381522
1777894980000,undefined,5.454347114650377
1777895040000,undefined,5.454247950111812
1777895100000,undefined,5.454049631851651
1777895160000,undefined,5.4544462827948585
1777895220000,undefined,5.453851328012798
1777895280000,undefined,5.454347114650377
1777895340000,undefined,79.62636830946775
1777895400000,6,5.454247950111812
1777895460000,0,590.495022060205
1777895520000,10,13.089877784031898
1777895580000,7,5.4544462827948585
1777895640000,0,5.454148789178969
1777895700000,0,5.4544462827948585
1777895760000,6,5.45404963185165
1777895820000,6,5.4544462827948585
1777895880000,0,5.454347114650377
1777895940000,8,5.4544462827948585
1777896000000,undefined,5.454347114650377
1777896060000,undefined,772.8384790926101
1777896120000,undefined,22.90857521959392
1777896180000,undefined,75.26999018217519
1777896240000,undefined,103.63336875046132
1777896300000,undefined,5.4544462827948585
1777896360000,undefined,5.4544462827948585
1777896420000,undefined,5.454247950111812
1777896480000,undefined,5.454247950111812
1777896540000,undefined,5.4544462827948585
1777896600000,undefined,5.454247950111812
1777896660000,undefined,580.2301426130048
1777896720000,undefined,79.63315054737208
1777896780000,undefined,5.4544462827948585
1777896840000,undefined,5.45404963185165
1777896900000,undefined,5.454247950111812
1777896960000,undefined,5.454247950111812
1777897020000,undefined,5.454247950111812
1777897080000,undefined,5.4544462827948585
1777897140000,undefined,124.35566337029769
1777897200000,0,5.4544462827948585
1777897260000,1086,744.9319268221097
1777897320000,2,6.545097540134175
1777897380000,0,5.454247950111812
1777897440000,23,17.453137334680108
1777897500000,4,5.454247950111812
1777897560000,14,19.635808285378445
1777897620000,75.5,62.17842663127466
1777897680000,0,5.454247950111812
1777897740000,6,5.454247950111812
1777897800000,undefined,5.454247950111812
1777897860000,undefined,609.8896653758045
1777897920000,undefined,5.454148789178969
1777897980000,undefined,5.4544462827948585
1777898040000,undefined,5.4544462827948585
1777898100000,undefined,5.4544462827948585
1777898160000,undefined,78.54111109105268
1777898220000,undefined,5.4544462827948585
1777898280000,undefined,5.453752181500873
1777898340000,undefined,5.454347114650377
1777898400000,undefined,5.4544462827948585
1777898460000,undefined,677.9813320424712
1777898520000,undefined,5.454148789178969
1777898580000,undefined,5.453950478129659
1777898640000,undefined,5.453851328012799
1777898700000,undefined,79.63251592893957
1777898760000,undefined,5.454247950111812
1777898820000,undefined,5.4544462827948585
1777898880000,undefined,5.453950478129659
1777898940000,undefined,22.90857521959392
1777899000000,72,77.45313721568698
1777899060000,4,14.181362002583587
1777899120000,7,5.454545454545454
1777899180000,6,5.454247950111812
1777899240000,0,5.454247950111812
1777899300000,6,5.454247950111812
1777899360000,0,5.454247950111812
1777899420000,38.5,117.81318370475105
1777899480000,0,5.4544462827948585
1777899540000,0,5.454148789178969
1777899600000,124,127.63404301739969
1777899660000,6,5.454247950111812
1777899720000,4,5.45404963185165
1777899780000,170,159.26983145760988
1777899840000,undefined,5.454347114650377
1777899900000,undefined,31.62950252963565
1777899960000,undefined,160.35780517072106
1777900020000,undefined,5.4544462827948585
1777900080000,undefined,5.4544462827948585
1777900140000,undefined,5.454148789178969
1777900200000,undefined,29.453137263286834
1777900260000,undefined,172.3605025363175
1777900320000,undefined,35.998790124836965
1777900380000,undefined,238.9033985241701
1777900440000,undefined,238.89903520081234
1777900500000,undefined,234.54119016017887
1777900560000,undefined,5.454347114650377
1777900620000,undefined,5.4544462827948585
1777900680000,undefined,287.98429176590366
1777900740000,undefined,136.35609959186246
1777900800000,undefined,371.9757239786054
1777900860000,undefined,355.62688309105636
1777900920000,undefined,419.984727828079
1777900980000,undefined,53.453474403245124
1777901040000,undefined,392.70585240805053
1777901100000,undefined,5.4544462827948585
1777901160000,undefined,5.4544462827948585
1777901220000,undefined,55.62623010784803
1777901280000,undefined,544.327876992723
1777901340000,undefined,461.44615552444503
1777901400000,undefined,529.0771642612918
1777901460000,undefined,631.5969746464741
1777901520000,undefined,703.6002862235471
1777901580000,undefined,704.6999428404134
1777901640000,undefined,75.26745161614117
1777901700000,undefined,591.2404777921205
1777901760000,undefined,77.45313721568698
1777901820000,undefined,705.8053489936547
1777901880000,undefined,5.454347114650377
1777901940000,undefined,5.454347114650377
1777902000000,undefined,5.45404963185165
1777902060000,undefined,5.454148789178969
1777902120000,undefined,299.97282890916813
1777902180000,undefined,670.8481047177529
1777902240000,undefined,5.454347114650377
1777902300000,undefined,5.454347114650377
1777902360000,undefined,771.258704387193
1777902420000,undefined,88.35730954563213
1777902480000,undefined,711.2597952764496
1777902540000,undefined,5.45404963185165
1777902600000,undefined,5.4544462827948585
1777902660000,undefined,5.454347114650377
1777902720000,undefined,5.4544462827948585
1777902780000,undefined,5.4544462827948585
1777902840000,undefined,817.0745061396158
1777902900000,undefined,5.453653038593684
1777902960000,undefined,5.454347114650377
1777903020000,undefined,5.4544462827948585
1777903080000,undefined,5.4544462827948585
1777903140000,4,5.454148789178969
1777903200000,undefined,5.454347114650377
1777903260000,0,5.454347114650377
1777903320000,106,92.71914122427677
1777903380000,958,751.5680392691573
1777903440000,0,5.4544462827948585
1777903500000,4,5.4544462827948585
1777903560000,0,5.4544462827948585
1777903620000,2,5.4544462827948585
1777903680000,0,5.454545454545454
1777903740000,0,5.4544462827948585
1777903800000,0,5.454247950111812
1777903860000,8,5.4544462827948585
1777903920000,undefined,5.454148789178969
1777903980000,undefined,5.4544462827948585
1777904040000,undefined,94.90401349648411
1777904100000,undefined,997.0398968747505
1777904160000,undefined,5.45404963185165
1777904220000,undefined,5.454347114650377
1777904280000,undefined,5.4544462827948585
1777904340000,undefined,5.4544462827948585
1777904400000,undefined,5.454347114650377
1777904460000,undefined,5.453851328012799
1777904520000,undefined,5.45404963185165
1777904580000,undefined,5.454247950111812
1777904640000,undefined,926.1394142228125
1777904700000,undefined,947.9720547636693
1777904760000,undefined,5.4544462827948585
1777904820000,undefined,5.4544462827948585
1777904880000,undefined,5.454247950111812
1777904940000,undefined,5.453950478129659
1777905000000,undefined,5.4544462827948585
1777905060000,undefined,5.4544462827948585
1777905120000,undefined,5.45404963185165
1777905180000,undefined,5.4544462827948585
1777905240000,undefined,5.4544462827948585
1777905300000,undefined,5.4544462827948585
1777905360000,undefined,14.180826525613018
1777905420000,undefined,5.454347114650377
1777905480000,undefined,5.4544462827948585
1777905540000,undefined,5.453950478129659
1777905600000,undefined,5.454347114650377
1777905660000,undefined,5.454347114650377
1777905720000,undefined,5.454347114650377
1777905780000,undefined,5.4544462827948585
1777905840000,undefined,5.4544462827948585
1777905900000,undefined,7.636026463229755
1777905960000,undefined,870.4979728378453
1777906020000,undefined,5.454148789178969
1777906080000,undefined,5.454347114650377
1777906140000,undefined,5.454247950111812
1777906200000,undefined,5.454148789178969
1777906260000,1300,992.6588081494348
1777906320000,undefined,5.4544462827948585
1777906380000,6,5.454148789178969
1777906440000,0,5.45404963185165
1777906500000,undefined,5.454347114650377
1777906560000,0,5.4544462827948585
1777906620000,4,5.4544462827948585
1777906680000,6,5.454347114650377
1777906740000,undefined,5.454347114650377
1777906800000,undefined,5.454148789178969
1777906860000,undefined,5.454347114650377
1777906920000,undefined,5.454347114650377
1777906980000,0,5.454247950111812
1777907040000,6,5.45404963185165
1777907100000,0,5.4544462827948585
1777907160000,34,110.17400386688657
1777907220000,971,872.7114052471773
1777907280000,0,5.454347114650377
1777907340000,6,5.454148789178969
1777907400000,undefined,5.4544462827948585
1777907460000,8,5.45404963185165
1777907520000,undefined,5.454545454545454
1777907580000,undefined,112.35566338255816
1777907640000,undefined,932.6933566052144
1777907700000,undefined,5.454148789178969
1777907760000,undefined,5.454347114650377
1777907820000,undefined,5.4544462827948585
1777907880000,undefined,5.454247950111812
1777907940000,undefined,114.54287613402681
1777908000000,undefined,949.0563979491654
1777908060000,undefined,5.454347114650377
1777908120000,undefined,5.454148789178969
1777908180000,undefined,5.4544462827948585
1777908240000,undefined,5.454347114650377
1777908300000,undefined,5.454247950111812
1777908360000,undefined,5.4544462827948585
1777908420000,undefined,5.4544462827948585
1777908480000,undefined,111.26878030701216
1777908540000,undefined,969.8005490809259
1777908600000,undefined,5.454247950111812
1777908660000,undefined,5.4544462827948585
1777908720000,undefined,5.4544462827948585
1777908780000,undefined,5.454247950111812
1777908840000,undefined,5.454148789178969
1777908900000,undefined,5.453950478129659
1777908960000,undefined,6.545236371209349
1777909020000,undefined,990.5274449555463
1777909080000,undefined,5.4544462827948585
1777909140000,7,5.454247950111812
1777909200000,0,5.454148789178969
1777909260000,undefined,5.454347114650377
1777909320000,2,5.4544462827948585
1777909380000,0,5.454247950111812
1777909440000,0,5.4544462827948585
1777909500000,4,5.454148789178969
1777909560000,0,5.4544462827948585
1777909620000,undefined,5.454247950111812
1777909680000,undefined,5.454347114650377
1777909740000,undefined,5.454148789178969
1777909800000,undefined,1155.1909744173743
1777909860000,undefined,5.4544462827948585
1777909920000,undefined,5.4544462827948585
1777909980000,undefined,5.454347114650377
1777910040000,undefined,125.45216533613726
1777910100000,undefined,1050.488155191535
1777910160000,undefined,310.89183568439114
1777910220000,undefined,1223.9777458591661
1777910280000,undefined,5.454247950111812
1777910340000,undefined,129.81562319783458
1777910400000,undefined,1090.8892565589715
1777910460000,undefined,5.454347114650377
1777910520000,undefined,5.454049631851651
1777910580000,undefined,131.9834995990759
1777910640000,undefined,1111.555523234674
1777910700000,undefined,5.4544462827948585
1777910760000,undefined,5.454347114650377
1777910820000,undefined,5.454347114650377
1777910880000,undefined,5.454148789178969
1777910940000,undefined,1261.0609597328362
1777911000000,undefined,5.454247950111812
1777911060000,undefined,5.4544462827948585
1777911120000,undefined,5.454148789178969
1777911180000,undefined,5.4544462827948585
1777911240000,undefined,5.454247950111812
1777911300000,undefined,5.4544462827948585
1777911360000,undefined,5.4544462827948585
1777911420000,undefined,5.454347114650377
1777911480000,undefined,5.454148789178969
1777911540000,undefined,5.454247950111812
1777911600000,undefined,5.454247950111812
1777911660000,undefined,5.454049631851651
1777911720000,undefined,5.454347114650377
1777911780000,undefined,5.4544462827948585
1777911840000,undefined,136.35153827909
1777911900000,undefined,1153.0699441828328
1777911960000,undefined,5.454247950111812
1777912020000,6,5.454148789178969
1777912080000,undefined,5.4544462827948585
1777912140000,33.5,1306.8756510746339
1777912200000,0,5.454247950111812
1777912260000,0,5.454347114650377
1777912320000,2,5.454347114650377
1777912380000,2,5.454347114650377
1777912440000,0,5.45404963185165
1777912500000,336,1329.7890850948468
1777912560000,undefined,1215.2506318066942
1777912620000,undefined,5.4544462827948585
1777912680000,undefined,5.454247950111812
1777912740000,undefined,5.454347114650377
1777912800000,undefined,5.454247950111812
1777912860000,undefined,1375.5888810193237
1777912920000,undefined,1398.4131697069529
1777912980000,undefined,5.454148789178969
1777913040000,undefined,5.454247950111812
1777913100000,undefined,149.44639383306367
1777913160000,undefined,1277.4080942511182
1777913220000,undefined,5.45404963185165
1777913280000,undefined,5.454247950111812
1777913340000,undefined,9.817785152815333
1777913400000,undefined,1592.6221560157146
1777913460000,undefined,1318.861132322461
1777913520000,undefined,1490.081660027493
1777913580000,undefined,5.454247950111812
1777913640000,undefined,5.453950478129659
1777913700000,undefined,5.4544462827948585
1777913760000,undefined,162.53668807787056
1777913820000,undefined,1359.1985891678635
1777913880000,undefined,5.454247950111812
1777913940000,undefined,5.454148789178969
1777914000000,undefined,158.16743932369783
1777914060000,undefined,1379.9247313782887
1777914120000,undefined,5.4544462827948585
1777914180000,undefined,5.454247950111812
1777914240000,undefined,9.817507504365544
1777914300000,undefined,1557.6342179356177
1777914360000,undefined,5.4544462827948585
1777914420000,undefined,5.454148789178969
1777914480000,undefined,5.454247950111812
1777914540000,undefined,5.454148789178969
1777914600000,undefined,5.4544462827948585
1777914660000,undefined,5.454247950111812
1777914720000,undefined,5.4544462827948585
1777914780000,undefined,5.454347114650377
1777914840000,undefined,1602.4492425721787
1777914900000,undefined,5.45404963185165
1777914960000,undefined,5.453752181500873
1777915020000,undefined,5.4544462827948585
1777915080000,undefined,5.4544462827948585
1777915140000,undefined,169.0878347666406
1777915200000,undefined,1871.951684302016
1777915260000,undefined,5.454247950111812
1777915320000,undefined,5.454347114650377
1777915380000,undefined,5.454148789178969
1777915440000,undefined,5.4544462827948585
1777915500000,undefined,5.454347114650377
1777915560000,undefined,1666.8273366907263
1777915620000,undefined,5.454347114650377
1777915680000,undefined,5.454347114650377
1777915740000,undefined,5.454347114650377
1777915800000,undefined,5.4544462827948585
1777915860000,undefined,5.454347114650377
1777915920000,undefined,5.454247950111812
1777915980000,undefined,5.4544462827948585
1777916040000,undefined,5.4544462827948585
1777916100000,undefined,5.4544462827948585
1777916160000,undefined,5.454247950111812
1777916220000,undefined,5.454247950111812
1777916280000,undefined,175.61760203229574
1777916340000,undefined,1888.2669076414936
1777916400000,undefined,1714.7938991135761
1777916460000,868,1561.0625261358884
1777916520000,4,5.453851328012799
1777916580000,0,5.454247950111812
1777916640000,0,5.454347114650377
1777916700000,4,5.454247950111812
1777916760000,6,5.4544462827948585
1777916820000,4,5.454049631851651
1777916880000,0,5.454347114650377
1777916940000,0,5.454347114650377
1777917000000,1220,1758.5102685251811
1777917060000,undefined,5.4544462827948585
1777917120000,undefined,5.4544462827948585
1777917180000,undefined,184.35367987831782
1777917240000,undefined,1602.4289142607809
1777917300000,undefined,5.454247950111812
1777917360000,undefined,5.4544462827948585
1777917420000,0,5.454049631851651
1777917480000,6,5.454148789178969
1777917540000,0,5.4544462827948585
1777917600000,2,5.454347114650377
1777917660000,140,186.52550298855505
1777917720000,2187,1623.2432137597498
1777917780000,108,188.72021184143162
1777917840000,828,1643.9701096343701
1777917900000,undefined,5.454247950111812
1777917960000,undefined,5.454347114650377
1777918020000,undefined,9.817705815414856
1777918080000,undefined,5.454148789178969
1777918140000,undefined,5.454247950111812
1777918200000,0,1850.047269289506
1777918260000,3380,1872.9581053401475
1777918320000,6,5.4544462827948585
1777918380000,6,5.454347114650377
1777918440000,4,5.454247950111812
1777918500000,2,5.45404963185165
1777918560000,0,5.454049631851651
1777918620000,0,5.454545454545454
1777918680000,0,5.45404963185165
1777918740000,undefined,5.4544462827948585
1777918800000,undefined,195.25872497807848
1777918860000,undefined,1917.7484455110723
1777918920000,undefined,5.454347114650377
1777918980000,undefined,5.454148789178969
1777919040000,undefined,5.454347114650377
1777919100000,undefined,5.454148789178969
1777919160000,undefined,5.454247950111812
1777919220000,undefined,199.63273395029182
1777919280000,undefined,1745.35934403578
1777919340000,undefined,5.4544462827948585
1777919400000,undefined,5.454347114650377
1777919460000,undefined,5.453653038593684
1777919520000,undefined,5.4544462827948585
1777919580000,undefined,5.453752181500873
1777919640000,undefined,5.453851328012798
1777919700000,undefined,5.454247950111812
1777919760000,undefined,5.454247950111812
1777919820000,undefined,5.45404963185165
1777919880000,undefined,201.80737248682013
1777919940000,undefined,1766.0854862462047
1777920000000,undefined,5.453752181500873
1777920060000,undefined,5.454148789178969
1777920120000,undefined,5.4544462827948585
1777920180000,undefined,1751.4937843074033
1777920240000,undefined,670.3512569583572
1777920300000,undefined,22.908158716993018
1777920360000,undefined,62.17955710701429
1777920420000,undefined,5.4544462827948585
1777920480000,undefined,93.81135917387826
1777920540000,undefined,5.454347114650377
1777920600000,undefined,385.6740053158021
1777920660000,undefined,2591.999801660105
1777920720000,undefined,4479.191287431137
1777920780000,undefined,2079.2724495968737
1777920840000,undefined,10.908892565589717
1777920900000,undefined,68.72372250409188
1777920960000,undefined,146.17463839372874
1777921020000,undefined,5.4544462827948585
1777921080000,undefined,5.454148789178969
1777921140000,undefined,25.09045290085635
1777921200000,undefined,127.63172248281882
1777921260000,undefined,649.8964441777186
1777921320000,undefined,34.32519488951529
1777921380000,undefined,5.454148789178969
1777921440000,4,5.4544462827948585
1777921500000,12,22.90756380547489
1777921560000,106,100.3618116034254
1777921620000,6,5.4544462827948585
1777921680000,4,5.454148789178969
1777921740000,6,5.454347114650377
1777921800000,0,5.454049631851651
1777921860000,0,5.454347114650377
1777921920000,4,5.454148789178969
1777921980000,0,5.454247950111812
1777922040000,undefined,5.4544462827948585
1777922100000,undefined,5.45404963185165
1777922160000,undefined,5.454347114650377
1777922220000,undefined,76.35947130156538
1777922280000,undefined,5.4544462827948585
1777922340000,undefined,5.454347114650377
1777922400000,undefined,97.08914383374847
1777922460000,undefined,5.4544462827948585
1777922520000,undefined,5.454347114650377
1777922580000,undefined,5.454347114650377
1777922640000,undefined,5.454347114650377
1777922700000,0,5.454148789178969
1777922760000,0,27.27143808324211
1777922820000,0,117.80533032760063
1777922880000,0,5.454347114650377
1777922940000,0,5.45404963185165
1777923000000,0,162.53998035641695
1777923060000,6,5.454247950111812
1777923120000,0,5.454247950111812
1777923180000,0,5.4544462827948585
1777923240000,4,5.4544462827948585
1777923300000,0,5.454347114650377
1777923360000,0,5.453950478129659
1777923420000,162,172.35423522353327
1777923480000,2,5.454247950111812
1777923540000,0,5.4544462827948585
1777923600000,2,5.454347114650377
1777923660000,undefined,5.454247950111812
1777923720000,undefined,33.81550436842345
1777923780000,undefined,189.8068767362423
1777923840000,undefined,194.1747572815534
1777923900000,undefined,5.4544462827948585
1777923960000,undefined,5.4544462827948585
1777924020000,undefined,5.45404963185165
1777924080000,undefined,5.4544462827948585
1777924140000,undefined,5.45404963185165
1777924200000,0,5.454347114650377
1777924260000,7,5.454247950111812
1777924320000,7,5.453950478129659
1777924380000,0,5.45404963185165
1777924440000,7,5.454049631851651
1777924500000,0,33.817983478286735
1777924560000,141,210.53779862550454
1777924620000,0,5.453752181500873
1777924680000,390,261.803901605367
1777924740000,0,5.454148789178969
1777924800000,undefined,5.454148789178969
1777924860000,undefined,669.6101807404227
1777924920000,undefined,245.102874135519
1777924980000,undefined,5.454148789178969
1777925040000,undefined,138.54067459040266
1777925100000,undefined,77.45313721568698
1777925160000,undefined,117.81532571070997
1777925220000,undefined,5.454347114650377
1777925280000,undefined,5.454347114650377
1777925340000,undefined,5.454148789178969
1777925400000,undefined,5.454347114650377
1777925460000,undefined,5.4544462827948585
1777925520000,undefined,5.454247950111812
1777925580000,undefined,5.454247950111812
1777925640000,undefined,5.454247950111812
1777925700000,undefined,5.4544462827948585
1777925760000,0,5.45404963185165
1777925820000,2,5.4544462827948585
1777925880000,0,5.4544462827948585
1777925940000,6,5.453950478129659
1777926000000,2,5.454247950111812
1777926060000,2,5.454347114650377
1777926120000,0,5.454347114650377
1777926180000,0,5.454347114650377
1777926240000,0,5.4544462827948585
1777926300000,0,5.453950478129659
1777926360000,undefined,5.4544462827948585
1777926420000,undefined,5.454247950111812
1777926480000,undefined,5.45404963185165
1777926540000,undefined,5.454347114650377
1777926600000,undefined,20.72624137496345
1777926660000,undefined,110.17781171593761
1777926720000,undefined,163.63207951193584
1777926780000,undefined,5.454347114650377
1777926840000,undefined,5.453950478129659
1777926900000,undefined,31.6337853475383
1777926960000,undefined,160.33448463915653
1777927020000,undefined,5.4544462827948585
1777927080000,undefined,33.81623812976039
1777927140000,undefined,262.8928684015889
1777927200000,undefined,222.52681158332018
1777927260000,undefined,212.72340502899945
1777927320000,undefined,5.454148789178969
1777927380000,undefined,5.454347114650377
1777927440000,undefined,40.36226781655727
1777927500000,undefined,294.538314309227
1777927560000,undefined,5.454347114650377
1777927620000,undefined,5.454247950111812
1777927680000,undefined,5.453950478129659
1777927740000,undefined,5.454347114650377
1777927800000,undefined,5.454247950111812
1777927860000,undefined,5.45404963185165
1777927920000,undefined,5.454347114650377
1777927980000,undefined,5.454347114650377
1777928040000,undefined,5.4544462827948585
1777928100000,undefined,5.454247950111812
1777928160000,undefined,5.4544462827948585
1777928220000,undefined,5.4544462827948585
1777928280000,0,5.454247950111812
1777928340000,0,5.454247950111812
1777928400000,6,5.454347114650377
1777928460000,168,775.3791672346324
1777928520000,89,65.44978547014762
1777928580000,undefined,5.454148789178969
1777928640000,0,5.4544462827948585
1777928700000,0,5.4544462827948585
1777928760000,undefined,5.4544462827948585
1777928820000,80,79.63459839074258
1777928880000,undefined,5.454347114650377
1777928940000,undefined,5.454347114650377
1777929000000,undefined,22.906889480126722
1777929060000,undefined,141.80731331117423
1777929120000,undefined,107.99410941221389
1777929180000,undefined,5.454148789178969
1777929240000,undefined,5.4544462827948585
1777929300000,undefined,25.089024957460797
1777929360000,0,128.71557131169894
1777929420000,7,5.45404963185165
1777929480000,27,27.270347316585568
1777929540000,100,154.90034431119332
1777929600000,0,5.4544462827948585
1777929660000,0,5.454148789178969
1777929720000,16,29.452938930603786
1777929780000,202,170.17872402319958
1777929840000,0,5.4544462827948585
1777929900000,18,5.454148789178969
1777929960000,200,190.89867825391343
1777930020000,196,270.5361722282678
1777930080000,0,5.454347114650377
1777930140000,0,5.4544462827948585
1777930200000,0,5.4544462827948585
1777930260000,6,5.454247950111812
1777930320000,0,5.453950478129659
1777930380000,8,5.454247950111812
1777930440000,undefined,14.18094550935787
1777930500000,undefined,14.180727361074453
1777930560000,undefined,5.454148789178969
1777930620000,undefined,5.454148789178969
1777930680000,undefined,5.454347114650377
1777930740000,undefined,5.4544462827948585
1777930800000,undefined,5.4544462827948585
1777930860000,undefined,38.17963648984984
1777930920000,undefined,249.79547313880556
1777930980000,undefined,5.454247950111812
1777931040000,undefined,5.45404963185165
1777931100000,undefined,305.44391507362457
1777931160000,undefined,5.454347114650377
1777931220000,undefined,5.4544462827948585
1777931280000,undefined,5.454347114650377
1777931340000,undefined,5.454347114650377
1777931400000,0,5.454247950111812
1777931460000,28,42.54168628577018
1777931520000,28.5,291.2568405359708
1777931580000,6,5.454148789178969
1777931640000,42,49.08654584399216
1777931700000,378,319.6189298765522
1777931760000,4,5.454049631851651
1777931820000,6,5.4544462827948585
1777931880000,505.5,448.32287973820564
1777931940000,456,425.43907494272935
1777932000000,undefined,5.454347114650377
1777932060000,undefined,920.721606227306
1777932120000,undefined,88.35863835405556
1777932180000,undefined,140.71838737402297
1777932240000,undefined,5.4544462827948585
1777932300000,undefined,5.4544462827948585
1777932360000,0,5.454347114650377
1777932420000,3,5.454049631851651
1777932480000,0,5.454347114650377
1777932540000,0,5.454347114650377
1777932600000,25.75,27.27183474139636
1777932660000,88.5,115.63215883058797
1777932720000,3,5.454347114650377
1777932780000,21,25.0890249574608
1777932840000,129,158.16287835703582
1777932900000,198,148.3474530051267
1777932960000,0,5.4544462827948585
1777933020000,undefined,5.453950478129659
1777933080000,undefined,5.454247950111812
1777933140000,undefined,5.454347114650377
1777933200000,undefined,5.4544462827948585
1777933260000,undefined,5.4544462827948585
1777933320000,undefined,206.1646229945458
1777933380000,undefined,5.454148789178969
1777933440000,undefined,5.4544462827948585
1777933500000,14,5.454247950111812
